Type,EDI_Std_Nomenclature,AISC_Manual_Label,T_F,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(à),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo,EDI_Std_Nomenclature,AISC_Manual_Label,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(à),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo
L,L6X4X9/16,L6X4X9/16,F,18.1000,5.3100,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5630,0.0000,0.0000,1.0600,1.0625,0.0000,1.0000,2.0000,0.0000,0.4430,1.2800,0.0000,10.7000,0.0000,0.0000,0.0000,0.0000,19.2000,8.5900,4.8100,1.9000,6.8600,4.1300,2.2900,1.1400,3.9300,0.8610,1.9100,0.5720,1.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9000,0.0000,0.4380,22.1000,2.7800,1.4300,3.9500,2.0600,1.7200,0.9470,7.9500,15.5000,5.5900,1.9100,2.2800,4.1500,0.0000,0.0000,16.0000,14.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,L152X102X14.3,L152X102X14.3,26.9000,3430.0000,102.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.3000,0.0000,0.0000,26.9000,27.0000,0.0000,25.4000,50.8000,0.0000,11.3000,32.5000,0.0000,10.7000,0.0000,0.0000,0.0000,0.0000,7.9900,141.0000,78.8000,48.3000,2.8600,67.7000,37.5000,29.0000,1.6400,21.9000,31.5000,238.0000,0.3170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.7000,0.0000,0.4380,9.2000,70.6000,36.3000,100.0000,52.3000,43.7000,24.1000,130.0000,254.0000,91.6000,31.3000,37.4000,68.0000,0.0000,0.0000,406.0000,356.0000,508.0000,0.0000,0.0000,0.0000,0.0000,0.0000
L,L6X4X1/2,L6X4X1/2,F,16.2000,4.7500,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,1.0000,1.0000,0.0000,0.9810,1.9800,0.0000,0.3960,1.2500,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,17.3000,7.7100,4.3100,1.9100,6.2200,3.6900,2.0600,1.1400,3.5400,0.8640,1.7200,0.4070,0.8430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9100,0.0000,0.4400,20.0000,2.8000,1.4100,3.9700,2.0600,1.7000,0.9550,7.1400,14.2000,5.0400,1.7200,2.0800,3.7100,0.0000,0.0000,16.0000,14.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,L152X102X12.7,L152X102X12.7,24.0000,3060.0000,102.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7000,0.0000,0.0000,25.4000,25.4000,0.0000,24.9000,50.3000,0.0000,10.1000,31.8000,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,7.2000,126.0000,70.6000,48.5000,2.5900,60.5000,33.8000,29.0000,1.4700,21.9000,28.2000,169.0000,0.2260,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.9000,0.0000,0.4400,8.3200,71.1000,35.8000,101.0000,52.3000,43.2000,24.3000,117.0000,233.0000,82.6000,28.2000,34.1000,60.8000,0.0000,0.0000,406.0000,356.0000,508.0000,0.0000,0.0000,0.0000,0.0000,0.0000
L,L6X4X7/16,L6X4X7/16,F,14.3000,4.1800,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4380,0.0000,0.0000,0.9380,0.9375,0.0000,0.9570,1.9500,0.0000,0.3480,1.2200,0.0000,13.7000,0.0000,0.0000,0.0000,0.0000,15.4000,6.8100,3.8100,1.9200,5.5600,3.2400,1.8300,1.1500,3.1400,0.8670,1.5100,0.2760,0.5750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9300,0.0000,0.4430,17.8000,2.8200,1.3900,4.0000,2.0800,1.6700,0.9700,6.3100,12.8000,4.4500,1.5100,1.8800,3.2400,0.0000,0.0000,16.0000,14.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,L152X102X11.1,L152X102X11.1,21.2000,2700.0000,102.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1000,0.0000,0.0000,23.8000,23.8000,0.0000,24.3000,49.5000,0.0000,8.8400,31.0000,0.0000,13.7000,0.0000,0.0000,0.0000,0.0000,6.4100,112.0000,62.4000,48.8000,2.3100,53.1000,30.0000,29.2000,1.3100,22.0000,24.7000,115.0000,0.1540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.4000,0.0000,0.4430,7.4100,71.6000,35.3000,102.0000,52.8000,42.4000,24.6000,103.0000,210.0000,72.9000,24.7000,30.8000,53.1000,0.0000,0.0000,406.0000,356.0000,508.0000,0.0000,0.0000,0.0000,0.0000,0.0000
L,L6X4X3/8,L6X4X3/8,F,12.3000,3.6100,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3750,0.0000,0.0000,0.8750,0.8750,0.0000,0.9330,1.9300,0.0000,0.3010,1.1900,0.0000,16.0000,0.0000,0.0000,0.0000,0.0000,13.4000,5.8900,3.3000,1.9300,4.8600,2.7900,1.5800,1.1600,2.7300,0.8700,1.3100,0.1770,0.3690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9400,0.0000,0.4460,15.5000,2.8400,1.3800,4.0200,2.0900,1.6400,0.9790,5.4600,11.2000,3.8600,1.3100,1.6600,2.7900,0.0000,0.0000,16.0000,14.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,L152X102X9.5,L152X102X9.5,18.2000,2330.0000,102.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5300,0.0000,0.0000,22.2000,22.2000,0.0000,23.7000,49.0000,0.0000,7.6500,30.2000,0.0000,16.0000,0.0000,0.0000,0.0000,0.0000,5.5800,96.5000,54.1000,49.0000,2.0200,45.7000,25.9000,29.5000,1.1400,22.1000,21.5000,73.7000,0.0991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.7000,0.0000,0.4460,6.4500,72.1000,35.1000,102.0000,53.1000,41.7000,24.9000,89.5000,184.0000,63.3000,21.5000,27.2000,45.7000,0.0000,0.0000,406.0000,356.0000,508.0000,0.0000,0.0000,0.0000,0.0000,0.0000
L,L6X4X5/16,L6X4X5/16,F,10.3000,3.0300,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3130,0.0000,0.0000,0.8130,0.8125,0.0000,0.9080,1.9000,0.0000,0.2530,1.1500,0.0000,19.2000,0.0000,0.0000,0.0000,0.0000,11.4000,4.9600,2.7700,1.9400,4.1300,2.3300,1.3400,1.1700,2.3100,0.8740,1.0900,0.1040,0.2170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9600,0.0000,0.4490,13.2000,2.8500,1.3600,4.0500,2.1100,1.6000,0.9880,4.6300,9.7100,3.2600,1.0900,1.4400,2.3400,0.0000,0.0000,16.0000,14.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,L152X102X7.9,L152X102X7.9,15.3000,1950.0000,102.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.9400,0.0000,0.0000,20.7000,20.6000,0.0000,23.1000,48.3000,0.0000,6.4300,29.2000,0.0000,19.2000,0.0000,0.0000,0.0000,0.0000,4.7500,81.3000,45.4000,49.3000,1.7200,38.2000,22.0000,29.7000,0.9610,22.2000,18.0000,43.3000,0.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.2000,0.0000,0.4490,5.4900,72.4000,34.5000,103.0000,53.6000,40.6000,25.1000,75.9000,159.0000,53.4000,17.9000,23.6000,38.4000,0.0000,0.0000,406.0000,356.0000,508.0000,0.0000,0.0000,0.0000,0.0000,0.0000
L,L6X3-1/2X1/2,L6X3-1/2X1/2,F,15.3000,4.5000,3.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,1.0000,1.0000,0.0000,0.8290,2.0700,0.0000,0.3750,1.5000,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,16.6000,7.4900,4.2300,1.9200,4.2400,2.8800,1.5900,0.9680,2.5900,0.7560,1.3400,0.3860,0.7790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8800,0.0000,0.3430,18.3000,2.5900,1.6900,3.9000,1.9400,1.4600,0.7290,7.0700,10.8000,4.6900,1.3400,1.7700,3.5500,0.0000,0.0000,15.5000,13.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,L152X89X12.7,L152X89X12.7,22.7000,2900.0000,88.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7000,0.0000,0.0000,25.4000,25.4000,0.0000,21.1000,52.6000,0.0000,9.5300,38.1000,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,6.9100,123.0000,69.3000,48.8000,1.7600,47.2000,26.1000,24.6000,1.0800,19.2000,22.0000,161.0000,0.2090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.2000,0.0000,0.3430,7.6200,65.8000,42.9000,99.1000,49.3000,37.1000,18.5000,116.0000,177.0000,76.9000,22.0000,29.0000,58.2000,0.0000,0.0000,394.0000,330.0000,483.0000,0.0000,0.0000,0.0000,0.0000,0.0000
L,L6X3-1/2X3/8,L6X3-1/2X3/8,F,11.7000,3.4400,3.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3750,0.0000,0.0000,0.8750,0.8750,0.0000,0.7810,2.0200,0.0000,0.2870,1.4100,0.0000,16.0000,0.0000,0.0000,0.0000,0.0000,12.9000,5.7400,3.2300,1.9300,3.3300,2.1800,1.2200,0.9840,2.0100,0.7630,1.0200,0.1680,0.3410,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9000,0.0000,0.3490,14.2000,2.6200,1.6500,3.9500,1.9700,1.4000,0.7480,5.4200,8.6100,3.5900,1.0200,1.4400,2.6900,0.0000,0.0000,15.5000,13.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,L152X89X9.5,L152X89X9.5,17.3000,2220.0000,88.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5300,0.0000,0.0000,22.2000,22.2000,0.0000,19.8000,51.3000,0.0000,7.2900,35.8000,0.0000,16.0000,0.0000,0.0000,0.0000,0.0000,5.3700,94.1000,52.9000,49.0000,1.3900,35.7000,20.0000,25.0000,0.8370,19.4000,16.7000,69.9000,0.0916,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.7000,0.0000,0.3490,5.9100,66.5000,41.9000,100.0000,50.0000,35.6000,19.0000,88.8000,141.0000,58.8000,16.7000,23.6000,44.1000,0.0000,0.0000,394.0000,330.0000,483.0000,0.0000,0.0000,0.0000,0.0000,0.0000
L,L6X3-1/2X5/16,L6X3-1/2X5/16,F,9.8000,2.8900,3.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3130,0.0000,0.0000,0.8130,0.8125,0.0000,0.7560,2.0000,0.0000,0.2410,1.3800,0.0000,19.2000,0.0000,0.0000,0.0000,0.0000,10.9000,4.8400,2.7200,1.9400,2.8400,1.8200,1.0300,0.9910,1.7000,0.7670,0.8590,0.0990,0.2010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9200,0.0000,0.3520,12.0000,2.6500,1.6400,3.9700,1.9800,1.3800,0.7640,4.5300,7.3200,3.0200,0.8590,1.2300,2.2300,0.0000,0.0000,15.5000,13.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,L152X89X7.9,L152X89X7.9,14.5000,1860.0000,88.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.9400,0.0000,0.0000,20.7000,20.6000,0.0000,19.2000,50.8000,0.0000,6.1200,35.1000,0.0000,19.2000,0.0000,0.0000,0.0000,0.0000,4.5400,79.3000,44.6000,49.3000,1.1800,29.8000,16.9000,25.2000,0.7080,19.5000,14.1000,41.2000,0.0540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.2000,0.0000,0.3520,4.9900,67.3000,41.7000,101.0000,50.3000,35.1000,19.4000,74.2000,120.0000,49.5000,14.1000,20.2000,36.5000,0.0000,0.0000,394.0000,330.0000,483.0000,0.0000,0.0000,0.0000,0.0000,0.0000
L,L5X5X7/8,L5X5X7/8,F,27.2000,8.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8750,0.0000,0.0000,1.3800,1.3750,0.0000,1.5600,1.5600,0.0000,0.8000,0.8000,0.0000,5.7100,0.0000,0.0000,0.0000,0.0000,17.8000,9.3100,5.1600,1.4900,17.8000,9.3100,5.1600,1.4900,7.6000,0.9710,3.4400,2.0700,3.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6400,0.6400,1.0000,28.0000,3.2300,0.0000,3.2300,1.6400,2.2100,1.6400,8.6700,0.0000,8.6700,4.6300,3.4400,4.6300,0.0000,0.0000,15.0000,15.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,L127X127X22.2,L127X127X22.2,40.5000,5160.0000,127.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.2000,0.0000,0.0000,35.1000,34.9000,0.0000,39.6000,39.6000,0.0000,20.3000,20.3000,0.0000,5.7100,0.0000,0.0000,0.0000,0.0000,7.4100,153.0000,84.6000,37.8000,7.4100,153.0000,84.6000,37.8000,3.1600,24.7000,56.2000,862.0000,0.9480,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.1000,0.6400,1.0000,11.7000,82.0000,0.0000,82.0000,41.7000,56.1000,41.7000,142.0000,0.0000,142.0000,75.9000,56.4000,75.9000,0.0000,0.0000,381.0000,381.0000,508.0000,0.0000,0.0000,0.0000,0.0000,0.0000
L,L5X5X3/4,L5X5X3/4,F,23.6000,6.9800,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7500,0.0000,0.0000,1.2500,1.2500,0.0000,1.5200,1.5200,0.0000,0.6980,0.6980,0.0000,6.6700,0.0000,0.0000,0.0000,0.0000,15.7000,8.1400,4.5200,1.5000,15.7000,8.1400,4.5200,1.5000,6.5500,0.9720,3.0500,1.3300,2.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6700,0.6300,1.0000,24.8000,3.2700,0.0000,3.2700,1.6500,2.1500,1.6500,7.5800,0.0000,7.5800,3.9700,3.0500,3.9700,0.0000,0.0000,15.0000,15.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,L127X127X19,L127X127X19,35.1000,4500.0000,127.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.1000,0.0000,0.0000,31.8000,31.8000,0.0000,38.6000,38.6000,0.0000,17.7000,17.7000,0.0000,6.6700,0.0000,0.0000,0.0000,0.0000,6.5300,133.0000,74.1000,38.1000,6.5300,133.0000,74.1000,38.1000,2.7300,24.7000,50.5000,554.0000,0.6230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.8000,0.6300,1.0000,10.3000,83.1000,0.0000,83.1000,41.9000,54.6000,41.9000,124.0000,0.0000,124.0000,65.1000,50.0000,65.1000,0.0000,0.0000,381.0000,381.0000,508.0000,0.0000,0.0000,0.0000,0.0000,0.0000
L,L5X5X5/8,L5X5X5/8,F,20.0000,5.9000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6250,0.0000,0.0000,1.1300,1.1250,0.0000,1.4700,1.4700,0.0000,0.5900,0.5900,0.0000,8.0000,0.0000,0.0000,0.0000,0.0000,13.6000,6.9300,3.8500,1.5200,13.6000,6.9300,3.8500,1.5200,5.6200,0.9750,2.7000,0.7920,1.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7000,0.6300,1.0000,21.6000,3.3100,0.0000,3.3100,1.6800,2.0800,1.6800,6.5300,0.0000,6.5300,3.3500,2.7000,3.3500,0.0000,0.0000,15.0000,15.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,L127X127X15.9,L127X127X15.9,29.8000,3810.0000,127.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.9000,0.0000,0.0000,28.7000,28.6000,0.0000,37.3000,37.3000,0.0000,15.0000,15.0000,0.0000,8.0000,0.0000,0.0000,0.0000,0.0000,5.6600,114.0000,63.1000,38.6000,5.6600,114.0000,63.1000,38.6000,2.3400,24.8000,44.2000,330.0000,0.3760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.6000,0.6300,1.0000,8.9900,84.1000,0.0000,84.1000,42.7000,52.8000,42.7000,107.0000,0.0000,107.0000,54.9000,44.2000,54.9000,0.0000,0.0000,381.0000,381.0000,508.0000,0.0000,0.0000,0.0000,0.0000,0.0000
L,L5X5X1/2,L5X5X1/2,F,16.2000,4.7900,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,1.0000,1.0000,0.0000,1.4200,1.4200,0.0000,0.4790,0.4790,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,11.3000,5.6600,3.1500,1.5300,11.3000,5.6600,3.1500,1.5300,4.6400,0.9800,2.3100,0.4170,0.7440,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7300,0.6300,1.0000,18.0000,3.3600,0.0000,3.3600,1.7000,2.0100,1.7000,5.3600,0.0000,5.3600,2.7300,2.3100,2.7300,0.0000,0.0000,15.0000,15.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,L127X127X12.7,L127X127X12.7,24.1000,3090.0000,127.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7000,0.0000,0.0000,25.4000,25.4000,0.0000,36.1000,36.1000,0.0000,12.2000,12.2000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,4.7000,92.8000,51.6000,38.9000,4.7000,92.8000,51.6000,38.9000,1.9300,24.9000,37.5000,174.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.3000,0.6300,1.0000,7.4900,85.3000,0.0000,85.3000,43.2000,51.1000,43.2000,87.8000,0.0000,87.8000,44.7000,37.9000,44.7000,0.0000,0.0000,381.0000,381.0000,508.0000,0.0000,0.0000,0.0000,0.0000,0.0000
L,L5X5X7/16,L5X5X7/16,F,14.3000,4.2200,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4380,0.0000,0.0000,0.9380,0.9375,0.0000,1.4000,1.4000,0.0000,0.4220,0.4220,0.0000,11.4000,0.0000,0.0000,0.0000,0.0000,10.0000,5.0000,2.7800,1.5400,10.0000,5.0000,2.7800,1.5400,4.0400,0.9830,2.0400,0.2840,0.5080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7400,0.6300,1.0000,15.9000,3.3800,0.0000,3.3800,1.7100,1.9800,1.7100,4.7000,0.0000,4.7000,2.3600,2.0400,2.3600,0.0000,0.0000,15.0000,15.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,L127X127X11.1,L127X127X11.1,21.3000,2720.0000,127.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1000,0.0000,0.0000,23.8000,23.8000,0.0000,35.6000,35.6000,0.0000,10.7000,10.7000,0.0000,11.4000,0.0000,0.0000,0.0000,0.0000,4.1600,81.9000,45.6000,39.1000,4.1600,81.9000,45.6000,39.1000,1.6800,25.0000,33.8000,118.0000,0.1360,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.6000,0.6300,1.0000,6.6200,85.9000,0.0000,85.9000,43.4000,50.3000,43.4000,77.0000,0.0000,77.0000,38.7000,33.4000,38.7000,0.0000,0.0000,381.0000,381.0000,508.0000,0.0000,0.0000,0.0000,0.0000,0.0000
L,L5X5X3/8,L5X5X3/8,F,12.3000,3.6500,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3750,0.0000,0.0000,0.8750,0.8750,0.0000,1.3700,1.3700,0.0000,0.3650,0.3650,0.0000,13.3000,0.0000,0.0000,0.0000,0.0000,8.7600,4.3300,2.4100,1.5500,8.7600,4.3300,2.4100,1.5500,3.5500,0.9860,1.8300,0.1830,0.3270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7600,0.6300,1.0000,14.0000,3.4000,0.0000,3.4000,1.7300,1.9400,1.7300,4.1200,0.0000,4.1200,2.0500,1.8300,2.0500,0.0000,0.0000,15.0000,15.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,L127X127X9.5,L127X127X9.5,18.3000,2350.0000,127.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5300,0.0000,0.0000,22.2000,22.2000,0.0000,34.8000,34.8000,0.0000,9.2700,9.2700,0.0000,13.3000,0.0000,0.0000,0.0000,0.0000,3.6500,71.0000,39.5000,39.4000,3.6500,71.0000,39.5000,39.4000,1.4800,25.0000,30.0000,76.2000,0.0878,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.1000,0.6300,1.0000,5.8300,86.4000,0.0000,86.4000,43.9000,49.3000,43.9000,67.5000,0.0000,67.5000,33.6000,30.0000,33.6000,0.0000,0.0000,381.0000,381.0000,508.0000,0.0000,0.0000,0.0000,0.0000,0.0000
L,L5X5X5/16,L5X5X5/16,F,10.3000,3.0700,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3130,0.0000,0.0000,0.8130,0.8125,0.0000,1.3500,1.3500,0.0000,0.3070,0.3070,0.0000,16.0000,0.0000,0.0000,0.0000,0.0000,7.4400,3.6500,2.0400,1.5600,7.4400,3.6500,2.0400,1.5600,3.0000,0.9900,1.5700,0.1080,0.1930,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7700,0.6300,1.0000,11.9000,3.4200,0.0000,3.4200,1.7400,1.9100,1.7400,3.4800,0.0000,3.4800,1.7200,1.5700,1.7200,0.0000,0.0000,15.0000,15.0000,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,L127X127X7.9,L127X127X7.9,15.3000,1980.0000,127.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.9400,0.0000,0.0000,20.7000,20.6000,0.0000,34.3000,34.3000,0.0000,7.8000,7.8000,0.0000,16.0000,0.0000,0.0000,0.0000,0.0000,3.1000,59.8000,33.4000,39.6000,3.1000,59.8000,33.4000,39.6000,1.2500,25.1000,25.9000,45.0000,0.0518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.4000,0.6300,1.0000,4.9500,86.9000,0.0000,86.9000,44.2000,48.5000,44.2000,57.0000,0.0000,57.0000,28.2000,25.7000,28.2000,0.0000,0.0000,381.0000,381.0000,508.0000,0.0000,0.0000,0.0000,0.0000,0.0000
